playerID,year,GP,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,fgPct,ftPct,threePct,allNBA,MVP,DPY
pricema01,1993,76,31.39,17.32,0.51,2.49,3.0,7.75,1.36,0.14,2.49,1.22,13.22,6.32,3.53,3.13,3.91,1.55,47.76,88.81,39.73,1,0,0
pricema01,1994,48,28.65,15.77,0.52,1.81,2.33,6.98,0.73,0.08,2.96,1.04,12.75,5.27,3.38,3.08,5.27,2.15,41.34,91.36,40.71,0,0,0
pricema01,1995,7,18.14,8.0,0.14,0.86,1.0,2.57,0.86,0.0,1.43,1.0,8.57,2.57,1.43,1.43,4.29,1.43,30.0,100.0,33.33,0,0,0
pricema01,1996,70,26.8,11.33,0.51,2.04,2.56,4.89,0.96,0.04,2.3,1.43,8.41,3.76,2.44,2.21,4.04,1.6,44.65,90.64,39.58,0,0,0
pricema01,1997,63,22.7,9.48,0.38,1.67,2.05,4.71,0.84,0.08,2.57,1.46,8.43,3.63,1.63,1.38,2.46,0.83,43.13,84.47,33.55,0,0,0
pricero01,2005,29,5.17,2.07,0.17,0.34,0.52,0.38,0.21,0.0,0.34,0.34,2.0,0.72,0.41,0.41,0.93,0.21,36.21,100.0,22.22,0,0,0
pricero01,2006,58,9.71,3.31,0.26,0.97,1.22,0.83,0.48,0.07,0.57,1.1,2.97,1.16,0.95,0.64,1.12,0.36,38.95,67.27,32.31,0,0,0
pricero01,2007,61,9.61,3.74,0.13,0.62,0.75,1.28,0.52,0.05,0.49,1.36,3.34,1.44,0.62,0.43,1.23,0.43,43.14,68.42,34.67,0,0,0
pricero01,2008,52,14.21,3.98,0.23,1.1,1.33,2.08,0.75,0.1,1.17,1.42,3.9,1.48,0.87,0.65,1.17,0.37,37.93,75.56,31.15,0,0,0
pricero01,2009,60,13.43,4.25,0.47,0.77,1.23,2.05,0.67,0.22,0.93,1.82,4.03,1.63,0.98,0.68,1.05,0.3,40.5,69.49,28.57,0,0,0
pricero01,2010,59,12.15,3.34,0.37,0.66,1.03,0.95,0.71,0.08,0.93,1.8,3.56,1.25,0.66,0.49,1.17,0.34,35.24,74.36,28.99,0,0,0
pricero01,2011,36,14.36,3.64,0.5,1.06,1.56,1.86,0.94,0.08,1.28,2.0,3.61,1.36,0.69,0.56,1.22,0.36,37.69,80.0,29.55,0,0,0
priceto01,1980,5,5.8,0.8,0.0,0.0,0.0,0.6,0.4,0.2,0.4,0.6,1.4,0.4,0.0,0.0,0.0,0.0,28.57,,,0,0,0
princta01,2002,42,10.36,3.26,0.12,0.95,1.07,0.57,0.24,0.33,0.5,0.6,2.81,1.26,0.4,0.26,1.12,0.48,44.92,64.71,42.55,0,0,0
princta01,2003,82,32.94,10.26,1.13,3.62,4.76,2.33,0.77,0.84,1.45,1.82,8.82,4.12,1.72,1.32,1.91,0.7,46.75,76.6,36.31,0,0,0
princta01,2004,82,37.06,14.71,1.62,3.68,5.3,3.01,0.68,0.87,1.65,1.96,11.74,5.72,3.34,2.7,1.68,0.57,48.7,80.66,34.06,0,0,0
princta01,2005,82,35.34,14.1,1.27,2.95,4.22,2.27,0.76,0.48,1.11,1.17,12.18,5.55,2.9,2.22,2.23,0.78,45.55,76.47,34.97,0,0,0
princta01,2006,82,36.6,14.28,1.76,3.48,5.23,2.77,0.62,0.67,1.2,1.41,12.16,5.6,2.73,2.1,2.56,0.99,46.04,76.79,38.57,0,0,0
princta01,2007,82,32.9,13.17,1.33,3.52,4.85,3.26,0.51,0.4,1.11,1.1,11.46,5.13,2.94,2.26,1.78,0.65,44.79,76.76,36.3,0,0,0
princta01,2008,82,37.26,14.18,1.56,4.24,5.8,3.09,0.54,0.62,1.23,1.27,12.44,5.6,2.96,2.3,1.72,0.68,45.0,77.78,39.72,0,0,0
princta01,2009,49,33.96,13.49,1.45,3.61,5.06,3.29,0.69,0.45,1.22,1.57,11.84,5.76,2.0,1.43,1.49,0.55,48.62,71.43,36.99,0,0,0
princta01,2010,78,32.85,14.08,1.0,3.22,4.22,2.76,0.38,0.53,1.05,1.15,12.83,6.06,2.15,1.51,1.26,0.44,47.25,70.24,34.69,0,0,0
princta01,2011,63,33.13,12.67,1.14,3.32,4.46,2.43,0.43,0.52,1.17,1.22,12.65,5.33,1.83,1.41,1.65,0.59,42.16,77.39,35.58,0,0,0
pritcke01,1990,62,12.47,3.92,0.26,0.79,1.05,1.31,0.48,0.13,0.95,1.68,3.69,1.42,1.24,1.0,0.5,0.08,38.43,80.52,16.13,0,0,0
pritcke01,1991,11,12.36,4.18,0.09,0.91,1.0,2.73,0.27,0.36,1.0,1.55,3.09,1.45,1.64,1.27,0.27,0.0,47.06,77.78,0.0,0,0,0
pritcke01,1994,19,10.21,2.32,0.0,0.63,0.63,1.79,0.11,0.05,0.63,1.16,1.68,0.68,1.11,0.84,0.42,0.11,40.62,76.19,25.0,0,0,0
pritcke01,1995,2,11.0,3.5,0.0,1.0,1.0,3.5,1.0,0.0,0.0,1.5,1.5,1.0,1.5,1.0,0.5,0.5,66.67,66.67,100.0,0,0,0
profila01,1999,33,6.82,1.48,0.06,0.73,0.79,0.76,0.21,0.12,0.58,0.79,1.79,0.64,0.3,0.12,0.52,0.09,35.59,40.0,17.65,0,0,0
profila01,2000,35,17.29,4.34,0.51,1.31,1.83,2.54,1.03,0.31,1.31,1.23,4.06,1.6,1.29,0.94,0.74,0.2,39.44,73.33,26.92,0,0,0
profila01,2004,42,10.19,3.24,0.57,1.24,1.81,0.88,0.38,0.12,0.64,1.05,3.05,1.33,0.6,0.38,0.67,0.19,43.75,64.0,28.57,0,0,0
profila01,2005,25,11.16,4.16,0.32,1.4,1.72,0.6,0.44,0.2,0.96,1.0,3.36,1.6,0.96,0.84,0.72,0.12,47.62,87.5,16.67,0,0,0
pruitga01,2007,15,6.33,2.13,0.07,0.47,0.53,0.87,0.33,0.0,0.33,0.67,2.6,0.93,0.13,0.07,0.8,0.2,35.9,50.0,25.0,0,0,0
pruitga01,2008,47,7.68,1.98,0.19,0.72,0.91,0.83,0.32,0.06,0.4,0.72,2.15,0.66,0.45,0.36,1.02,0.3,30.69,80.95,29.17,0,0,0
przybjo01,2000,33,8.18,0.82,0.88,1.27,2.15,0.06,0.09,0.91,0.39,1.7,1.06,0.36,0.33,0.09,0.0,0.0,34.29,27.27,,0,0,0
przybjo01,2001,71,15.87,2.68,1.1,2.89,3.99,0.3,0.28,1.66,0.61,2.8,2.0,1.07,1.27,0.54,0.01,0.0,53.52,42.22,0.0,0,0,0
przybjo01,2002,32,17.03,1.5,1.5,3.03,4.53,0.38,0.31,1.41,0.59,2.66,1.44,0.56,0.75,0.38,0.0,0.0,39.13,50.0,,0,0,0
przybjo01,2003,17,20.41,2.88,1.88,4.65,6.53,0.41,0.29,1.0,1.06,3.12,2.94,1.06,1.82,0.76,0.0,0.0,36.0,41.94,,0,0,0
przybjo01,2004,76,24.45,6.42,2.34,5.39,7.74,0.97,0.32,2.14,1.29,3.14,4.38,2.62,2.29,1.18,0.0,0.0,59.76,51.72,,0,0,0
przybjo01,2005,56,24.91,6.14,2.61,4.38,6.98,0.77,0.36,2.32,1.36,2.66,4.27,2.34,2.75,1.46,0.0,0.0,54.81,53.25,,0,0,0
przybjo01,2006,43,16.3,1.95,1.37,2.53,3.91,0.28,0.23,1.56,0.93,2.88,1.81,0.86,0.63,0.23,0.0,0.0,47.44,37.04,,0,0,0
przybjo01,2007,77,23.64,4.79,2.51,5.9,8.4,0.35,0.17,1.19,1.23,3.04,3.21,1.86,1.58,1.08,0.01,0.0,57.89,68.03,0.0,0,0,0
przybjo01,2008,82,23.77,5.46,2.49,6.26,8.74,0.33,0.41,1.18,0.95,2.62,3.28,2.05,2.06,1.37,0.01,0.0,62.45,66.27,0.0,0,0,0
przybjo01,2009,30,22.7,4.1,2.4,5.53,7.93,0.27,0.27,1.43,1.3,3.17,2.87,1.5,1.7,1.1,0.0,0.0,52.33,64.71,,0,0,0
przybjo01,2010,36,14.42,1.78,1.03,3.0,4.03,0.36,0.14,0.42,0.81,2.19,1.22,0.69,0.75,0.39,0.0,0.0,56.82,51.85,,0,0,0
przybjo01,2011,27,16.63,2.04,1.07,4.04,5.11,0.22,0.15,0.59,0.81,2.44,1.78,0.81,0.67,0.41,0.0,0.0,45.83,61.11,,0,0,0
pullaan01,1992,8,4.62,2.12,0.25,0.75,1.0,0.25,0.25,0.25,0.62,0.62,2.25,1.0,0.38,0.12,0.0,0.0,44.44,33.33,,0,0,0
quinnbr01,1989,31,6.23,1.29,0.29,0.61,0.9,0.35,0.1,0.13,0.13,0.87,1.87,0.61,0.1,0.06,0.06,0.0,32.76,66.67,0.0,0,0,0
quinnbr01,1990,68,14.87,4.69,0.96,1.18,2.13,0.78,0.32,0.19,0.76,1.47,4.46,2.04,0.53,0.38,0.63,0.22,45.87,72.22,34.88,0,0,0
quinnbr01,1991,39,8.36,2.95,0.41,0.9,1.31,0.31,0.41,0.21,0.41,0.82,3.18,1.1,0.67,0.41,1.05,0.33,34.68,61.54,31.71,0,0,0
quinnch01,2006,42,9.71,3.36,0.14,0.57,0.71,1.55,0.36,0.0,0.5,0.76,3.12,1.14,0.88,0.6,1.36,0.48,36.64,67.57,35.09,0,0,0
quinnch01,2007,60,22.37,7.75,0.18,1.78,1.97,2.95,0.77,0.07,0.92,1.52,6.22,2.63,1.63,1.42,2.65,1.07,42.36,86.73,40.25,0,0,0
quinnch01,2008,66,14.58,5.14,0.12,1.02,1.14,2.0,0.36,0.03,0.5,1.2,4.38,1.79,0.88,0.71,2.08,0.85,40.83,81.03,40.88,0,0,0
quinnch01,2009,25,8.92,2.24,0.04,0.6,0.64,1.16,0.36,0.04,0.4,0.6,2.24,0.8,0.24,0.24,1.28,0.4,35.71,100.0,31.25,0,0,0
quinnch01,2010,41,7.12,1.98,0.07,0.54,0.61,1.02,0.12,0.02,0.29,0.71,2.22,0.8,0.2,0.1,0.9,0.27,36.26,50.0,29.73,0,0,0
radfoma01,1981,43,8.58,3.37,0.3,0.37,0.67,1.33,0.37,0.05,0.98,1.51,2.33,1.26,1.6,0.81,0.07,0.05,54.0,50.72,66.67,0,0,0
radfoma01,1982,54,8.13,3.74,0.22,0.65,0.87,1.93,0.63,0.07,1.37,1.44,3.19,1.56,1.35,0.56,0.33,0.07,48.84,41.1,22.22,0,0,0
radjadi01,1993,80,28.79,15.1,2.39,4.82,7.21,1.42,0.88,0.84,1.86,3.45,11.78,6.14,3.76,2.82,0.01,0.0,52.12,75.08,0.0,0,0,0
radjadi01,1994,66,32.53,17.17,2.26,6.42,8.68,1.68,0.91,1.3,2.41,3.52,13.92,6.82,4.65,3.53,0.02,0.0,48.97,75.9,0.0,0,0,0
radjadi01,1995,53,37.43,19.68,2.13,7.72,9.85,1.57,0.91,1.53,2.21,3.04,16.08,8.04,5.19,3.6,0.0,0.0,50.0,69.45,,0,0,0
radjadi01,1996,25,34.96,13.96,1.76,6.68,8.44,1.92,0.92,1.92,2.8,3.04,13.56,5.96,2.84,2.04,0.04,0.0,43.95,71.83,0.0,0,0,0
radmavl01,2001,61,20.16,6.67,0.74,3.03,3.77,1.33,0.92,0.39,1.18,1.95,5.8,2.39,1.18,0.8,2.57,1.08,41.24,68.06,42.04,0,0,0
radmavl01,2002,72,26.53,10.06,1.06,3.43,4.49,1.35,0.89,0.31,1.39,1.89,9.28,3.81,1.42,1.0,4.07,1.44,41.02,70.59,35.49,0,0,0
radmavl01,2003,77,30.14,12.01,1.35,3.92,5.27,1.84,1.04,0.55,1.42,2.43,10.55,4.48,1.65,1.23,4.9,1.82,42.49,74.8,37.14,0,0,0
radmavl01,2004,63,29.46,11.76,0.83,3.76,4.59,1.37,0.9,0.49,1.27,2.73,10.32,4.22,1.63,1.29,5.22,2.03,40.92,78.64,38.91,0,0,0
radmavl01,2005,77,25.64,9.81,0.83,3.82,4.65,1.77,0.79,0.38,1.21,2.73,8.35,3.4,1.48,1.21,4.6,1.79,40.75,81.58,38.98,0,0,0
radmavl01,2006,55,17.93,6.56,0.96,2.31,3.27,1.2,0.45,0.33,1.25,2.27,5.75,2.44,1.33,0.96,2.15,0.73,42.41,72.6,33.9,0,0,0
radmavl01,2007,65,22.8,8.38,0.86,2.45,3.31,1.88,0.71,0.18,1.12,2.26,6.74,3.06,1.0,0.8,3.6,1.46,45.43,80.0,40.6,0,0,0
radmavl01,2008,78,18.5,6.92,0.58,2.27,2.85,1.04,0.59,0.19,1.26,1.42,5.97,2.51,0.74,0.55,3.36,1.35,42.06,74.14,40.08,0,0,0
radmavl01,2009,41,21.73,6.24,1.24,3.1,4.34,1.1,0.71,0.17,1.07,2.37,6.66,2.51,0.66,0.49,2.63,0.73,37.73,74.07,27.78,0,0,0
radmavl01,2010,74,15.8,5.05,0.86,2.0,2.86,1.07,0.59,0.59,0.77,2.12,4.3,1.85,0.46,0.41,2.34,0.95,43.08,88.24,40.46,0,0,0
radmavl01,2011,49,15.41,4.49,0.69,2.22,2.92,1.1,0.45,0.31,0.71,1.27,4.02,1.51,0.59,0.45,2.76,1.02,37.56,75.86,37.04,0,0,0
radojal01,1999,3,8.0,2.33,0.67,2.0,2.67,0.33,0.67,0.33,1.67,1.67,2.33,0.67,2.0,1.0,0.0,0.0,28.57,50.0,,0,0,0
radojal01,2004,12,10.67,1.58,0.75,1.58,2.33,0.5,0.0,0.17,1.25,2.67,1.58,0.5,0.83,0.58,0.0,0.0,31.58,70.0,,0,0,0
rainsed01,1981,49,13.0,3.92,0.76,0.88,1.63,0.82,0.37,0.04,0.51,1.51,3.61,1.57,1.31,0.78,0.04,0.0,43.5,59.38,0.0,0,0,0
rainsed01,1982,34,8.59,2.79,0.74,0.56,1.29,0.65,0.29,0.03,0.74,1.03,2.44,0.97,1.26,0.85,0.03,0.0,39.76,67.44,0.0,0,0,0
rakocig01,2002,42,5.81,1.86,0.1,0.31,0.4,0.79,0.1,0.0,0.55,0.6,1.38,0.52,0.86,0.69,0.29,0.12,37.93,80.56,41.67,0,0,0
rambiku01,1981,64,17.67,4.61,1.81,3.62,5.44,0.88,0.94,1.19,1.2,2.61,3.56,1.84,1.83,0.92,0.02,0.0,51.75,50.43,0.0,0,0,0
rambiku01,1982,78,23.15,7.49,2.1,4.71,6.81,1.15,1.35,0.81,1.86,2.99,5.29,3.01,2.13,1.46,0.03,0.0,56.9,68.67,0.0,0,0,0
rambiku01,1983,47,15.81,3.57,1.74,3.91,5.66,0.72,0.64,0.3,1.19,2.3,2.4,1.34,1.4,0.89,0.0,0.0,55.75,63.64,,0,0,0
rambiku01,1984,82,19.72,5.24,2.0,4.44,6.44,0.84,1.0,0.57,1.18,2.57,3.99,2.21,1.26,0.83,0.0,0.0,55.35,66.02,,0,0,0
rambiku01,1985,74,21.26,5.51,2.11,4.88,6.99,0.93,0.89,0.45,1.31,2.68,3.64,2.16,1.65,1.19,0.0,0.0,59.48,72.13,,0,0,0
rambiku01,1986,78,19.41,5.72,2.04,3.77,5.81,0.81,0.95,0.53,1.33,2.58,4.01,2.09,2.01,1.54,0.0,0.0,52.08,76.43,,0,0,0
rambiku01,1987,70,12.07,3.96,1.47,2.36,3.83,0.77,0.56,0.19,0.84,1.47,2.66,1.46,1.33,1.04,0.0,0.0,54.84,78.49,,0,0,0
rambiku01,1988,75,29.77,11.09,3.59,5.79,9.37,2.12,1.33,0.76,1.97,2.77,8.36,4.33,3.31,2.43,0.04,0.0,51.83,73.39,0.0,0,0,0
rambiku01,1989,74,25.73,6.24,2.11,4.99,7.09,1.82,1.35,0.5,1.41,2.81,5.04,2.57,1.72,1.11,0.04,0.0,50.94,64.57,0.0,0,0,0
rambiku01,1990,62,14.52,3.65,1.24,3.05,4.29,1.03,0.4,0.18,0.73,1.73,2.69,1.34,1.37,0.97,0.03,0.0,49.7,70.59,0.0,0,0,0
rambiku01,1991,28,13.61,3.21,0.82,2.96,3.79,1.32,0.43,0.5,0.89,1.64,2.93,1.36,0.64,0.5,0.0,0.0,46.34,77.78,,0,0,0
rambiku01,1992,72,11.42,2.46,1.07,2.08,3.15,0.74,0.6,0.25,0.58,1.69,1.79,0.93,0.9,0.6,0.03,0.0,51.94,66.15,0.0,0,0,0
rambiku01,1993,50,12.7,3.28,1.68,2.1,3.78,0.64,0.44,0.46,0.52,1.78,2.28,1.18,1.42,0.92,0.02,0.0,51.75,64.79,0.0,0,0,0
rambiku01,1994,26,7.5,1.69,0.38,0.92,1.31,0.62,0.12,0.35,0.31,1.35,1.35,0.69,0.46,0.31,0.0,0.0,51.43,66.67,,0,0,0
ramospe01,2004,6,3.33,1.83,0.17,0.5,0.67,0.0,0.0,0.17,0.5,0.67,1.67,0.83,0.33,0.17,0.0,0.0,50.0,50.0,,0,0,0
randama01,1991,54,8.17,3.17,0.72,0.59,1.31,0.61,0.22,0.06,0.46,0.72,2.76,1.26,0.8,0.59,0.3,0.06,45.64,74.42,18.75,0,0,0
randama01,1992,37,6.7,2.62,0.73,0.76,1.49,0.3,0.11,0.05,0.46,0.89,2.16,1.08,0.7,0.43,0.22,0.03,50.0,61.54,12.5,0,0,0
randama01,1993,28,5.54,2.07,0.32,0.46,0.79,0.39,0.29,0.11,0.36,0.64,1.79,0.61,1.0,0.79,0.5,0.07,34.0,78.57,14.29,0,0,0
randama01,1994,8,4.88,0.75,0.5,1.0,1.5,0.12,0.0,0.0,0.12,0.62,1.25,0.38,0.0,0.0,0.12,0.0,30.0,,0.0,0,0,0
randoan01,2008,63,17.87,7.92,2.03,3.73,5.76,0.78,0.67,1.17,1.27,2.24,6.84,3.16,2.24,1.6,0.06,0.0,46.17,71.63,0.0,0,0,0
randoan01,2009,33,22.7,11.64,2.21,4.3,6.52,1.27,0.85,1.55,1.48,2.79,9.36,4.15,4.12,3.3,0.15,0.03,44.34,80.15,20.0,0,0,0
randoan01,2010,40,14.75,7.62,1.08,2.92,4.0,0.82,0.55,0.6,1.32,1.55,6.6,3.08,2.15,1.45,0.1,0.02,46.59,67.44,25.0,0,0,0
randoan01,2011,34,15.21,7.41,1.24,2.38,3.62,0.56,0.38,1.03,1.18,1.65,5.88,2.76,2.47,1.88,0.03,0.0,47.0,76.19,0.0,0,0,0
randosh01,2005,57,8.54,2.3,0.96,1.37,2.33,0.33,0.33,0.21,0.37,1.46,1.7,0.77,1.25,0.75,0.0,0.0,45.36,60.56,,0,0,0
randosh01,2006,13,13.77,4.46,1.46,2.69,4.15,0.31,0.54,0.77,0.69,1.77,3.69,1.77,1.69,0.92,0.0,0.0,47.92,54.55,,0,0,0
randosh01,2007,9,3.0,0.89,1.0,0.22,1.22,0.33,0.11,0.33,0.22,0.56,1.56,0.44,0.0,0.0,0.0,0.0,28.57,,,0,0,0
randosh01,2008,10,3.7,1.8,1.0,0.8,1.8,0.0,0.0,0.1,0.6,0.4,1.3,0.8,0.4,0.1,0.1,0.1,61.54,25.0,100.0,0,0,0
randosh01,2009,6,8.83,2.33,1.17,1.17,2.33,0.17,0.17,0.17,0.5,1.5,3.0,1.0,0.33,0.33,0.0,0.0,33.33,100.0,,0,0,0
randoza01,2001,41,5.8,2.78,0.76,0.93,1.68,0.32,0.17,0.1,0.37,0.71,2.61,1.17,0.66,0.44,0.0,0.0,44.86,66.67,,0,0,0
randoza01,2002,77,16.9,8.44,1.81,2.65,4.45,0.53,0.55,0.18,0.81,1.83,6.69,3.43,2.09,1.58,0.06,0.0,51.26,75.78,0.0,0,0,0
randoza01,2003,81,37.86,20.07,2.99,7.52,10.51,2.01,0.84,0.51,3.05,2.8,16.89,8.19,4.85,3.69,0.06,0.01,48.46,76.08,20.0,0,0,0
randoza01,2004,46,34.85,18.93,3.09,6.52,9.61,1.87,0.74,0.37,2.43,2.43,16.11,7.22,5.52,4.5,0.13,0.0,44.8,81.5,0.0,0,0,0
randoza01,2005,74,34.39,18.01,2.61,5.39,8.0,1.95,0.77,0.19,2.23,2.5,16.61,7.24,4.64,3.31,0.74,0.22,43.61,71.43,29.09,0,0,0
randoza01,2006,68,35.66,23.65,2.93,7.19,10.12,2.16,0.78,0.22,3.16,2.71,18.91,8.82,7.07,5.79,0.71,0.21,46.66,81.91,29.17,0,0,0
randoza01,2007,70,32.33,17.39,2.64,7.54,10.19,2.01,0.84,0.23,2.67,2.8,15.13,6.94,4.13,3.19,1.14,0.31,45.89,77.16,27.5,0,0,0
randoza01,2008,50,35.12,20.82,3.14,6.94,10.08,2.06,0.86,0.32,2.28,2.66,17.46,8.3,4.88,3.58,1.94,0.64,47.54,73.36,32.99,0,0,0
randoza01,2009,81,37.67,20.75,4.07,7.65,11.73,1.84,0.99,0.42,2.15,2.79,16.49,8.05,5.74,4.47,0.64,0.19,48.8,77.85,28.85,0,0,0
randoza01,2010,75,36.32,20.05,4.35,7.84,12.19,2.17,0.84,0.33,2.01,2.33,15.84,7.97,5.28,4.0,0.57,0.11,50.34,75.76,18.6,1,0,0
randoza01,2011,28,26.25,11.57,2.79,5.25,8.04,1.71,0.75,0.14,1.43,2.04,10.18,4.71,3.14,2.07,0.29,0.07,46.32,65.91,25.0,0,0,0
rankwa01,1980,25,6.12,2.2,0.68,0.52,1.2,0.68,0.28,0.04,1.04,1.32,2.28,0.84,1.12,0.52,0.0,0.0,36.84,46.43,,0,0,0
ranseke01,1980,80,30.39,15.21,0.52,1.91,2.44,6.94,1.1,0.11,2.9,2.51,14.52,6.56,2.74,2.05,0.39,0.04,45.18,74.89,9.68,0,0,0
ranseke01,1981,78,31.0,16.06,0.5,1.88,2.38,7.12,1.24,0.05,2.94,2.17,14.04,6.46,4.08,3.1,0.49,0.04,46.03,76.1,7.89,0,0,0
ranseke01,1982,76,21.14,11.05,0.58,1.36,1.93,3.68,0.76,0.05,1.7,1.43,9.82,4.51,2.62,2.0,0.21,0.03,45.98,76.38,12.5,0,0,0
ranseke01,1983,80,24.21,9.5,0.35,1.24,1.59,6.04,1.14,0.08,1.76,2.28,8.75,3.8,2.29,1.81,0.4,0.09,43.43,79.23,21.88,0,0,0
ranseke01,1984,81,20.85,8.94,0.49,1.11,1.6,4.38,1.07,0.09,1.4,1.65,8.07,3.7,1.75,1.51,0.14,0.02,45.87,85.92,18.18,0,0,0
ranseke01,1985,79,19.04,7.42,0.43,1.04,1.47,3.19,0.65,0.05,1.44,1.62,6.39,2.92,1.87,1.53,0.3,0.04,45.74,81.76,12.5,0,0,0
rasmubl01,1985,48,6.88,3.19,0.77,1.25,2.02,0.33,0.06,0.21,0.83,1.31,3.12,1.27,0.81,0.65,0.0,0.0,40.67,79.49,,0,0,0
rasmubl01,1986,74,19.2,9.53,2.47,3.81,6.28,0.81,0.32,0.78,1.07,3.03,7.7,3.62,3.12,2.28,0.0,0.0,47.02,73.16,,0,0,0
rasmubl01,1987,79,22.52,12.68,1.65,3.89,5.53,0.99,0.28,1.03,0.92,3.05,11.19,5.51,2.15,1.67,0.0,0.0,49.21,77.65,,0,0,0
rasmubl01,1988,77,16.99,7.57,1.36,2.36,3.73,0.64,0.38,0.53,0.64,2.52,7.49,3.34,1.05,0.9,0.0,0.0,44.54,85.19,,0,0,0
rasmubl01,1989,81,24.63,12.36,2.15,5.19,7.33,1.01,0.49,1.28,0.93,3.7,11.05,5.49,1.65,1.37,0.01,0.0,49.72,82.84,0.0,0,0,0
rasmubl01,1990,70,33.21,12.5,2.43,7.26,9.69,1.0,0.74,1.89,1.16,4.39,12.64,5.79,1.33,0.9,0.07,0.03,45.76,67.74,40.0,0,0,0
rasmubl01,1991,81,24.3,9.0,1.16,3.69,4.85,1.32,0.43,0.59,0.63,2.88,8.96,4.28,0.49,0.37,0.28,0.06,47.8,75.0,21.74,0,0,0
rasmubl01,1992,22,12.86,3.23,0.91,1.59,2.5,0.23,0.23,0.45,0.55,2.77,3.64,1.36,0.59,0.41,0.27,0.09,37.5,69.23,33.33,0,0,0
ratlith01,1995,75,17.4,4.55,1.47,2.49,3.96,0.17,0.21,1.55,0.75,1.92,3.07,1.71,1.6,1.13,0.01,0.0,55.65,70.83,0.0,0,0,0
ratlith01,1996,76,17.0,5.78,1.43,1.93,3.37,0.17,0.38,1.46,0.74,2.38,4.43,2.36,1.53,1.07,0.0,0.0,53.12,69.83,,0,0,0
ratlith01,1997,82,29.84,9.87,2.7,3.98,6.67,0.7,0.61,3.15,1.41,3.56,7.28,3.73,3.43,2.4,0.0,0.0,51.26,70.11,,0,0,0
ratlith01,1998,50,32.54,11.2,2.78,5.36,8.14,0.6,0.9,2.98,1.84,3.6,8.38,3.94,4.58,3.32,0.0,0.0,47.02,72.49,,0,0,0
ratlith01,1999,57,31.49,11.86,2.46,5.18,7.63,0.63,0.56,3.0,1.89,3.25,8.61,4.33,4.14,3.19,0.0,0.0,50.31,77.12,,0,0,0
ratlith01,2000,50,36.0,12.42,2.5,5.76,8.26,1.16,0.6,3.74,2.52,3.3,9.14,4.56,4.34,3.3,0.0,0.0,49.89,76.04,,0,0,0
ratlith01,2001,3,27.33,8.67,1.67,3.67,5.33,0.33,0.33,2.67,2.33,2.67,6.67,3.33,3.67,2.0,0.0,0.0,50.0,54.55,,0,0,0
ratlith01,2002,81,31.09,8.72,1.9,5.59,7.49,0.9,0.69,3.23,1.69,3.35,7.35,3.41,2.64,1.9,0.0,0.0,46.39,71.96,,0,0,0
ratlith01,2003,85,31.34,7.91,2.29,4.93,7.22,0.84,0.64,3.61,1.41,3.53,6.46,3.13,2.55,1.65,0.0,0.0,48.45,64.52,,0,0,0
ratlith01,2004,63,27.48,4.83,1.76,3.49,5.25,0.54,0.37,2.51,0.89,2.9,4.08,1.83,1.7,1.17,0.0,0.0,44.75,69.16,,0,0,0
ratlith01,2005,55,23.65,4.91,1.62,3.45,5.07,0.51,0.33,1.6,0.85,2.6,3.44,1.96,1.51,0.98,0.0,0.0,57.14,65.06,,0,0,0
ratlith01,2006,2,22.0,2.5,1.0,2.5,3.5,0.0,0.5,1.5,0.5,3.0,1.5,0.5,2.0,1.5,0.0,0.0,33.33,75.0,,0,0,0
ratlith01,2007,26,16.73,4.27,1.23,2.19,3.42,0.54,0.27,1.46,0.81,2.27,3.27,1.58,1.65,1.12,0.04,0.0,48.24,67.44,0.0,0,0,0
ratlith01,2008,46,12.57,1.93,1.0,1.78,2.78,0.2,0.37,1.02,0.3,1.67,1.39,0.74,0.76,0.46,0.0,0.0,53.12,60.0,,0,0,0
ratlith01,2009,49,16.47,3.63,1.2,2.0,3.2,0.51,0.24,1.24,0.84,1.78,3.1,1.43,1.02,0.78,0.0,0.0,46.05,76.0,,0,0,0
ratlith01,2010,10,7.1,0.2,0.6,0.7,1.3,0.3,0.2,0.5,0.3,0.7,0.6,0.1,0.2,0.0,0.0,0.0,16.67,0.0,,0,0,0
rautian01,2010,5,4.8,1.6,0.0,0.2,0.2,0.6,0.2,0.0,1.4,0.0,1.4,0.6,0.4,0.2,0.8,0.2,42.86,50.0,25.0,0,0,0
rautile01,1983,28,7.0,1.71,0.32,0.86,1.18,1.04,0.32,0.07,0.68,1.11,2.07,0.75,0.36,0.21,0.0,0.0,36.21,60.0,,0,0,0
rautile01,1984,4,3.0,0.0,0.25,0.25,0.5,0.75,0.0,0.0,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0
rayal01,2006,47,15.11,6.17,0.38,1.09,1.47,0.91,0.43,0.06,0.89,1.81,5.51,2.13,1.17,0.89,2.47,1.02,38.61,76.36,41.38,0,0,0
raycl01,1979,81,20.78,6.05,1.51,4.25,5.75,2.26,0.63,0.4,1.91,3.28,4.73,2.51,1.84,1.04,0.02,0.0,53.0,56.38,0.0,0,0,0
